event-id,visible,timestamp,location-long,location-lat,gundi:gundi-urn,import-marked-outlier,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
30579295121,true,2022-08-17 11:07:00.000,30.73827,-23.95931,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295125,true,2022-08-17 19:29:00.000,30.73243,-23.94434,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295128,true,2022-08-17 23:26:00.000,30.73475,-23.94192,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295131,true,2022-08-18 03:42:00.000,30.73711,-23.94555,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295133,true,2022-08-18 07:53:00.000,30.7402,-23.94717,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295138,true,2022-08-18 16:05:00.000,30.73136,-23.94204,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295141,true,2022-08-18 20:11:00.000,30.73136,-23.94259,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295145,true,2022-08-19 04:23:00.000,30.73717,-23.94727,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295149,true,2022-08-19 16:43:00.000,30.73393,-23.95655,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295152,true,2022-08-19 20:48:00.000,30.74318,-23.94781,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295155,true,2022-08-20 00:51:00.000,30.74333,-23.94499,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295158,true,2022-08-20 05:01:00.000,30.74369,-23.94323,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295160,true,2022-08-20 09:17:00.000,30.73663,-23.93893,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295163,true,2022-08-20 17:30:00.000,30.7303,-23.95374,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295165,true,2022-08-20 21:25:00.000,30.73466,-23.9534,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295167,true,2022-08-21 01:32:00.000,30.75387,-23.94266,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295170,true,2022-08-21 05:26:00.000,30.75575,-23.9452,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295172,true,2022-08-21 09:43:00.000,30.75221,-23.9511,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295174,true,2022-08-21 13:39:00.000,30.75462,-23.94847,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295179,true,2022-08-21 21:39:00.000,30.75144,-23.94495,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295181,true,2022-08-22 01:49:00.000,30.75125,-23.94503,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295184,true,2022-08-22 09:47:00.000,30.75168,-23.9503,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295189,true,2022-08-22 17:59:00.000,30.74927,-23.94938,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295191,true,2022-08-22 22:08:00.000,30.74872,-23.94858,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295194,true,2022-08-23 02:06:00.000,30.74857,-23.94881,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295195,true,2022-08-23 06:24:00.000,30.74814,-23.95002,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295200,true,2022-08-23 14:28:00.000,30.74878,-23.9493,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295203,true,2022-08-23 18:34:00.000,30.74968,-23.94822,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295206,true,2022-08-23 22:35:00.000,30.74882,-23.94756,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295208,true,2022-08-24 02:44:00.000,30.74891,-23.94814,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295211,true,2022-08-24 06:44:00.000,30.74897,-23.95204,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295218,true,2022-08-24 22:59:00.000,30.75318,-23.94426,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295221,true,2022-08-25 03:00:00.000,30.75,-23.9457,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295223,true,2022-08-25 07:06:00.000,30.74663,-23.95081,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295225,true,2022-08-25 11:17:00.000,30.74168,-23.94886,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295226,true,2022-08-25 15:27:00.000,30.74075,-23.93919,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295228,true,2022-08-25 19:32:00.000,30.74567,-23.93585,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295231,true,2022-08-25 23:46:00.000,30.74683,-23.93937,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295234,true,2022-08-26 03:56:00.000,30.74335,-23.94144,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295244,true,2022-08-27 00:26:00.000,30.75138,-23.94492,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295248,true,2022-08-27 08:41:00.000,30.7585,-23.94719,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295251,true,2022-08-27 12:54:00.000,30.76929,-23.93859,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295253,true,2022-08-27 16:47:00.000,30.76481,-23.93252,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295256,true,2022-08-27 20:46:00.000,30.76419,-23.93281,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295258,true,2022-08-28 00:52:00.000,30.76251,-23.93404,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295261,true,2022-08-28 05:03:00.000,30.76816,-23.9318,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295264,true,2022-08-28 13:16:00.000,30.7779,-23.93377,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295269,true,2022-08-29 01:33:00.000,30.77419,-23.93004,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295272,true,2022-08-29 05:45:00.000,30.77601,-23.93265,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295275,true,2022-08-29 09:42:00.000,30.77635,-23.9372,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295278,true,2022-08-29 13:51:00.000,30.77494,-23.93221,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295283,true,2022-08-29 21:58:00.000,30.77431,-23.93037,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295286,true,2022-08-30 02:02:00.000,30.77612,-23.93217,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295292,true,2022-08-30 18:47:00.000,30.79489,-23.94436,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295295,true,2022-08-30 22:47:00.000,30.79588,-23.94553,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295298,true,2022-08-31 02:48:00.000,30.7976,-23.94626,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295301,true,2022-08-31 07:01:00.000,30.80644,-23.93499,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295305,true,2022-08-31 15:30:00.000,30.80549,-23.9433,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295308,true,2022-08-31 19:36:00.000,30.80566,-23.94484,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295311,true,2022-08-31 23:33:00.000,30.80515,-23.94536,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295314,true,2022-09-01 03:38:00.000,30.8056,-23.94638,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295316,true,2022-09-01 07:47:00.000,30.80863,-23.93938,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295319,true,2022-09-01 20:15:00.000,30.80075,-23.94088,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295330,true,2022-09-03 00:52:00.000,30.77185,-23.93528,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295333,true,2022-09-03 05:03:00.000,30.77225,-23.93674,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295337,true,2022-09-03 13:12:00.000,30.77719,-23.93766,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295339,true,2022-09-03 17:24:00.000,30.77869,-23.94566,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295341,true,2022-09-03 21:30:00.000,30.78049,-23.95033,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295343,true,2022-09-04 01:43:00.000,30.78052,-23.95054,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295346,true,2022-09-04 05:52:00.000,30.77474,-23.94917,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295347,true,2022-09-04 09:53:00.000,30.7679,-23.94093,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295349,true,2022-09-04 14:03:00.000,30.76189,-23.94149,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295351,true,2022-09-04 18:15:00.000,30.75301,-23.93365,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295353,true,2022-09-04 22:14:00.000,30.74417,-23.9297,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295355,true,2022-09-05 02:21:00.000,30.74367,-23.931,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295357,true,2022-09-05 10:24:00.000,30.73573,-23.9522,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295360,true,2022-09-05 14:40:00.000,30.74026,-23.95632,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295369,true,2022-09-06 11:12:00.000,30.75775,-23.98077,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295375,true,2022-09-07 03:31:00.000,30.76168,-23.97603,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295380,true,2022-09-07 15:46:00.000,30.7535,-23.97285,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295382,true,2022-09-07 19:56:00.000,30.75211,-23.97261,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295388,true,2022-09-08 08:13:00.000,30.73925,-23.96534,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295394,true,2022-09-09 00:46:00.000,30.74981,-23.9582,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295397,true,2022-09-09 04:50:00.000,30.74704,-23.95977,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295403,true,2022-09-09 17:17:00.000,30.74224,-23.94546,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295406,true,2022-09-09 21:17:00.000,30.73593,-23.93933,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295408,true,2022-09-10 01:20:00.000,30.73292,-23.94179,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295411,true,2022-09-10 05:28:00.000,30.72835,-23.94255,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295414,true,2022-09-10 09:33:00.000,30.72318,-23.95412,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295417,true,2022-09-10 13:50:00.000,30.72831,-23.9482,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295418,true,2022-09-10 17:59:00.000,30.72571,-23.94998,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295421,true,2022-09-10 21:55:00.000,30.72404,-23.95002,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295423,true,2022-09-11 02:05:00.000,30.70986,-23.94314,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295429,true,2022-09-11 14:06:00.000,30.71696,-23.94583,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295432,true,2022-09-11 18:08:00.000,30.72361,-23.94294,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295438,true,2022-09-12 06:29:00.000,30.72794,-23.93552,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295441,true,2022-09-12 10:35:00.000,30.73927,-23.93552,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295443,true,2022-09-12 14:42:00.000,30.73586,-23.92853,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295446,true,2022-09-12 18:43:00.000,30.73655,-23.92753,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295448,true,2022-09-12 23:02:00.000,30.7349,-23.92853,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295451,true,2022-09-13 02:53:00.000,30.73303,-23.9302,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295454,true,2022-09-13 07:15:00.000,30.7287,-23.93656,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295457,true,2022-09-13 11:09:00.000,30.72494,-23.95058,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295459,true,2022-09-13 15:25:00.000,30.73247,-23.94836,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295461,true,2022-09-13 19:29:00.000,30.73267,-23.94933,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295469,true,2022-09-14 20:02:00.000,30.7344,-23.95629,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295471,true,2022-09-14 23:53:00.000,30.73142,-23.95748,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295479,true,2022-09-15 16:08:00.000,30.74361,-23.94965,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295482,true,2022-09-15 20:08:00.000,30.7441,-23.94937,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295489,true,2022-09-16 16:51:00.000,30.73706,-23.95213,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295495,true,2022-09-17 09:18:00.000,30.73854,-23.95625,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295497,true,2022-09-17 17:39:00.000,30.74979,-23.95826,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295500,true,2022-09-17 21:49:00.000,30.75002,-23.95837,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295505,true,2022-09-18 10:01:00.000,30.74168,-23.96155,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295507,true,2022-09-18 14:18:00.000,30.74417,-23.96484,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295510,true,2022-09-18 18:18:00.000,30.74906,-23.96967,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295515,true,2022-09-19 02:24:00.000,30.75185,-23.97092,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
30579295518,true,2022-09-19 06:37:00.000,30.75393,-23.98173,,,"gps","Giraffa giraffa","twiga_ceres_tag.0-3602193.6c0827c0-b495-4c17-aae9-3fd06d752987","GCF00406_2823","Giraffe_ZAF_Selati"
